"","country","scode","year","gdp","population","expectancy","polity2","cinc","meat_con_pc","gini","region"
"811","Estonia","EST",2001,6245069734,1388115,70.25853659,9,0.0001633,45.67388884,37.66,"Europe"
"812","Estonia","EST",2002,7322069511,1379350,70.90487805,9,0.0001749,46.74999996,37.43,"Europe"
"813","Estonia","EST",2012,23043864510,1322696,76.32682927,9,0.0001812,57.51111114,32.9,"Europe"
"814","Eswatini","SWZ",1960,35076158.48,349174,44.285,10,0.001582,27.10127388,102.4333333,"Africa"
"815","Eswatini","SWZ",1961,43025199.5,357453,44.584,10,0.0018668,27.36878982,101.2,"Africa"
"816","Eswatini","SWZ",1962,45927061.46,365636,44.871,10,0.0018681,27.63630575,99.96666667,"Africa"
"817","Eswatini","SWZ",1963,54128377.43,373897,45.155,10,0.0018564,27.49426747,98.73333333,"Africa"
"818","Eswatini","SWZ",1964,64979280.41,382469,45.446,10,0.0018363,28.2535033,97.5,"Africa"
"819","Eswatini","SWZ",1965,70278594.43,391546,45.762,10,0.0018509,28.644586,96.26666667,"Africa"
"820","Eswatini","SWZ",1966,76858462.83,401183,46.118,10,0.0018697,29.36369427,95.03333333,"Africa"
"821","Eswatini","SWZ",1967,74758504.83,411352,46.522,10,0.0018192,29.88407646,93.8,"Africa"
"822","Eswatini","SWZ",1968,79798404.03,422140,46.979,10,0.0014937,30.84331204,92.56666667,"Africa"
"823","Eswatini","SWZ",1969,105417891.6,433588,47.487,10,0.0014813,31.33184711,91.33333333,"Africa"
"824","Eswatini","SWZ",1970,112137757.2,445729,48.041,10,0.001445,32.58535025,90.1,"Africa"
"825","Eswatini","SWZ",1971,136465324.4,458605,48.628,10,0.0014653,33.05987248,88.86666667,"Africa"
"826","Eswatini","SWZ",1972,146741251.5,472230,49.232,10,0.0014535,33.233121,87.63333333,"Africa"
"827","Eswatini","SWZ",1973,221902017.3,486561,49.84,10,0.0015135,32.98789811,86.4,"Africa"
"828","Eswatini","SWZ",1974,264311994.1,501512,50.448,10,0.0014957,33.41783436,85.16666667,"Africa"
"829","Eswatini","SWZ",1975,288302907.4,517024,51.057,10,0.0014219,34.43949054,83.93333333,"Africa"
"830","Eswatini","SWZ",1976,272539098.4,533214,51.674,10,0.0014682,35.68917187,82.7,"Africa"
"831","Eswatini","SWZ",1977,304047838.1,550118,52.307,10,0.0014007,35.49872618,81.46666667,"Africa"
"832","Eswatini","SWZ",1978,340616375.3,567559,52.963,10,0.0014723,37.6738853,80.23333333,"Africa"
"833","Eswatini","SWZ",1979,412093133.8,585344,53.64,10,0.0015606,39.23057324,79,"Africa"
"834","Eswatini","SWZ",1980,542000513.6,603372,54.348,10,0.0015007,39.87388535,77.76666667,"Africa"
"835","Eswatini","SWZ",1981,571542674.6,621276,55.098,10,0.0014136,39.48216583,76.53333333,"Africa"
"836","Eswatini","SWZ",1982,537575980.8,639237,55.881,10,0.0013911,40.28280257,75.3,"Africa"
"837","Eswatini","SWZ",1983,555336145.8,658320,56.677,10,0.0014073,40.20573259,74.06666667,"Africa"
"838","Eswatini","SWZ",1984,494475699.9,679976,57.46,10,0.0013606,40.910828,72.83333333,"Africa"
"839","Eswatini","SWZ",1985,361014890.5,705085,58.208,10,0.0013808,40.96687898,71.6,"Africa"
"840","Eswatini","SWZ",1986,449146608.3,734243,58.9,10,0.0014638,41.07898078,70.36666667,"Africa"
"841","Eswatini","SWZ",1987,584135559.9,766707,59.505,10,0.0014604,41.47579619,69.13333333,"Africa"
"842","Eswatini","SWZ",1988,692016714.3,800456,59.983,10,0.0015537,41.5089171,67.9,"Africa"
"843","Eswatini","SWZ",1989,696915430.7,832682,60.292,10,0.0015445,41.44076427,66.66666667,"Africa"
"844","Eswatini","SWZ",1990,1114703088,861373,60.369,10,0.0016992,42.28407654,65.43333333,"Africa"
"845","Eswatini","SWZ",1991,1156141998,885623,60.155,10,0.0016876,42.82038227,64.2,"Africa"
"846","Eswatini","SWZ",1992,1284766234,906034,59.639,10,0.001822,43.82727273,62.96666667,"Africa"
"847","Eswatini","SWZ",1993,1357206996,924025,58.836,10,0.001998,43.95280904,61.73333333,"Africa"
"848","Eswatini","SWZ",1994,1419293455,941774,57.771,10,0.0019496,43.47921345,60.5,"Africa"
"849","Eswatini","SWZ",1995,1698982438,960792,56.464,10,0.0019902,44.22752804,59.26666667,"Africa"
"850","Eswatini","SWZ",1996,1602760100,981764,54.942,10,0.0019316,43.06404495,58.03333333,"Africa"
"851","Eswatini","SWZ",1997,1716699913,1003995,53.285,10,0.0017779,43.12528088,56.8,"Africa"
"852","Eswatini","SWZ",1998,1576904292,1026009,51.594,10,0.0017671,44.00505624,55.56666667,"Africa"
"853","Eswatini","SWZ",1999,1547884442,1045629,49.968,10,0.0016296,44.39438217,54.33333333,"Africa"
"854","Eswatini","SWZ",2000,1738100853,1061468,48.521,10,0.0015034,45.99555556,53.1,"Africa"
"855","Eswatini","SWZ",2001,1542477309,1072927,47.352,10,0.0014647,45.67388884,52.92222222,"Africa"
"856","Eswatini","SWZ",2002,1432228125,1080930,46.508,10,0.0016763,46.74999996,52.74444444,"Africa"
"857","Eswatini","SWZ",2012,4823831657,1248158,54.158,10,0.0014276,57.51111114,50.96666667,"Africa"
"858","Ethiopia","ETH",1960,NA,22151278,38.419,-9,0.001659,27.10127388,172.35,"Africa"
"859","Ethiopia","ETH",1961,NA,22671190,39.082,-9,0.0016497,27.36878982,168.7,"Africa"
"860","Ethiopia","ETH",1962,NA,23221389,39.711,-9,0.0016515,27.63630575,165.05,"Africa"
"861","Ethiopia","ETH",1963,NA,23798429,40.29,-9,0.0018357,27.49426747,161.4,"Africa"
"862","Ethiopia","ETH",1964,NA,24397024,40.81,-9,0.0020808,28.2535033,157.75,"Africa"
"863","Ethiopia","ETH",1965,NA,25013626,41.267,-9,0.0018911,28.644586,154.1,"Africa"
"864","Ethiopia","ETH",1966,NA,25641376,41.668,-9,0.0017077,29.36369427,150.45,"Africa"
"865","Ethiopia","ETH",1967,NA,26281208,42.026,-9,0.0016984,29.88407646,146.8,"Africa"
"866","Ethiopia","ETH",1968,NA,26946079,42.355,-9,0.0017165,30.84331204,143.15,"Africa"
"867","Ethiopia","ETH",1969,NA,27654161,42.659,-9,0.0017111,31.33184711,139.5,"Africa"
"868","Ethiopia","ETH",1970,NA,28415077,42.944,-9,0.0018511,32.58535025,135.85,"Africa"
"869","Ethiopia","ETH",1971,NA,29245207,43.213,-9,0.0018868,33.05987248,132.2,"Africa"
"870","Ethiopia","ETH",1972,NA,30132580,43.465,-9,0.0019241,33.233121,128.55,"Africa"
"871","Ethiopia","ETH",1973,NA,31025115,43.693,-9,0.0019183,32.98789811,124.9,"Africa"
"872","Ethiopia","ETH",1974,NA,31851708,43.894,0,0.0018948,33.41783436,121.25,"Africa"
"873","Ethiopia","ETH",1975,NA,32566821,44.045,-7,0.0019708,34.43949054,117.6,"Africa"
"874","Ethiopia","ETH",1976,NA,33146891,44.116,-7,0.0023648,35.68917187,113.95,"Africa"
"875","Ethiopia","ETH",1977,NA,33622390,44.103,-7,0.0034103,35.49872618,110.3,"Africa"
"876","Ethiopia","ETH",1978,NA,34068316,44.016,-7,0.0034495,37.6738853,106.65,"Africa"
"877","Ethiopia","ETH",1979,NA,34590226,43.88,-7,0.0032804,39.23057324,103,"Africa"
"878","Ethiopia","ETH",1980,NA,35264898,43.746,-7,0.00331,39.87388535,99.35,"Africa"
"879","Ethiopia","ETH",1981,7324903188,36120288,43.674,-7,0.0035012,39.48216583,95.7,"Africa"
"880","Ethiopia","ETH",1982,7707678019,37136848,43.711,-7,0.0032256,40.28280257,92.05,"Africa"
"881","Ethiopia","ETH",1983,8567890821,38285883,43.884,-7,0.0032902,40.20573259,88.4,"Africa"
"882","Ethiopia","ETH",1984,8096302367,39518801,44.198,-8,0.0031656,40.910828,84.75,"Africa"
"883","Ethiopia","ETH",1985,9480840483,40800343,44.633,-8,0.0034943,40.96687898,81.1,"Africa"
"884","Ethiopia","ETH",1986,9848600870,42120730,45.146,-8,0.0038585,41.07898078,77.45,"Africa"
"885","Ethiopia","ETH",1987,10527338647,43493283,45.682,-8,0.0039108,41.47579619,73.8,"Africa"
"886","Ethiopia","ETH",1988,10908935749,44932064,46.194,-8,0.0036124,41.5089171,70.15,"Africa"
"887","Ethiopia","ETH",1989,11476584879,46458913,46.668,-8,0.0036767,41.44076427,66.5,"Africa"
"888","Ethiopia","ETH",1990,12175166763,48086516,47.1,-8,0.0038453,42.28407654,62.85,"Africa"
"889","Ethiopia","ETH",1991,13463868357,49821083,47.505,0,0.0030261,42.82038227,59.2,"Africa"
"890","Ethiopia","ETH",1992,10492993078,51647768,47.912,0,0.0031942,43.82727273,55.55,"Africa"
"891","Ethiopia","ETH",1993,8830712714,53532956,48.346,0,0.0029756,43.95280904,51.9,"Africa"
"892","Finland","FIN",1960,5224102196,4429634,68.8197561,10,0.0012792,27.10127388,19.1,"Europe"
"893","Finland","FIN",1961,5921659485,4461005,68.84414634,10,0.0013344,27.36878982,19.3,"Europe"
"894","Finland","FIN",1962,6340580854,4491443,68.57780488,10,0.0013448,27.63630575,19.5,"Europe"
"895","Finland","FIN",1963,6885920329,4523309,69.01268293,10,0.0012295,27.49426747,19.7,"Europe"
"896","Finland","FIN",1964,7766655086,4548543,69.22097561,10,0.0012622,28.2535033,19.9,"Europe"
"897","Finland","FIN",1965,8589340019,4563732,68.97780488,10,0.0012613,28.644586,20.1,"Europe"
"898","Finland","FIN",1966,9208524505,4580869,69.47707317,10,0.0012184,29.36369427,20.3,"Europe"
"899","Finland","FIN",1967,9368954010,4605744,69.66658537,10,0.0012463,29.88407646,20.5,"Europe"
"900","Finland","FIN",1968,8823033880,4626469,69.61634146,10,0.0014029,30.84331204,20.7,"Europe"
"901","Finland","FIN",1969,10070766721,4623785,69.50341463,10,0.0014601,31.33184711,20.9,"Europe"
"902","Finland","FIN",1970,11365953567,4606307,70.1795122,10,0.0015398,32.58535025,21.1,"Europe"
"903","Finland","FIN",1971,12536710287,4612124,70.01756098,10,0.0015008,33.05987248,21.3,"Europe"
"904","Finland","FIN",1972,14754136507,4639657,70.70731707,10,0.0016045,33.233121,21.5,"Europe"
"905","Finland","FIN",1973,19486826980,4666081,71.22365854,10,0.0016108,32.98789811,21.7,"Europe"
"906","Finland","FIN",1974,24867278714,4690574,71.13487805,10,0.0016393,33.41783436,21.9,"Europe"
"907","Finland","FIN",1975,29494515597,4711440,71.67365854,10,0.0016589,34.43949054,22.1,"Europe"
"908","Finland","FIN",1976,31873171719,4725664,71.81292683,10,0.0016917,35.68917187,22.3,"Europe"
"909","Finland","FIN",1977,33524682308,4738902,72.3502439,10,0.0018077,35.49872618,22.5,"Europe"
"910","Finland","FIN",1978,36283091408,4752528,72.89707317,10,0.0017921,37.6738853,22.7,"Europe"
"911","Finland","FIN",1979,44498283621,4764690,73.15536585,10,0.0017738,39.23057324,22.9,"Europe"
"912","Finland","FIN",1980,53685049410,4779535,73.44,10,0.0018549,39.87388535,23.1,"Europe"
"913","Finland","FIN",1981,52485533205,4799964,73.74658537,10,0.0017654,39.48216583,23.3,"Europe"
"914","Finland","FIN",1982,52832120390,4826933,74.29804878,10,0.0017464,40.28280257,23.5,"Europe"
"915","Finland","FIN",1983,51014090521,4855787,74.20097561,10,0.0017594,40.20573259,23.7,"Europe"
"916","Finland","FIN",1984,52926394935,4881803,74.51902439,10,0.0017414,40.910828,23.9,"Europe"
"917","Finland","FIN",1985,55914236378,4902206,74.22292683,10,0.0017351,40.96687898,24.1,"Europe"
"918","Finland","FIN",1986,73586676050,4918154,74.56,10,0.0017493,41.07898078,24.3,"Europe"
"919","Finland","FIN",1987,91642093873,4932123,74.59195122,10,0.0018158,41.47579619,24.5,"Europe"
"920","Finland","FIN",1988,1.09e+11,4946481,74.57707317,10,0.0018173,41.5089171,24.7,"Europe"
"921","Finland","FIN",1989,1.19e+11,4964371,74.79219512,10,0.0018988,41.44076427,24.9,"Europe"
"922","Finland","FIN",1990,1.42e+11,4986431,74.81317073,10,0.0018774,42.28407654,25.1,"Europe"
"923","Finland","FIN",1991,1.28e+11,5013740,75.22756098,10,0.0020418,42.82038227,25.3,"Europe"
"924","Finland","FIN",1992,1.13e+11,5041992,75.45536585,10,0.0021551,43.82727273,25.5,"Europe"
"925","Finland","FIN",1993,89255751015,5066447,75.70512195,10,0.002151,43.95280904,25.7,"Europe"
"926","Finland","FIN",1994,1.03e+11,5088333,76.39560976,10,0.0021867,43.47921345,25.9,"Europe"
"927","Finland","FIN",1995,1.34e+11,5107790,76.4095122,10,0.0021302,44.22752804,26.1,"Europe"
"928","Finland","FIN",1996,1.32e+11,5124573,76.69341463,10,0.0022163,43.06404495,26.3,"Europe"
"929","Finland","FIN",1997,1.27e+11,5139835,76.87853659,10,0.0021546,43.12528088,26.5,"Europe"
"930","Finland","FIN",1998,1.34e+11,5153498,77.09073171,10,0.0022495,44.00505624,26.7,"Europe"
"931","Finland","FIN",1999,1.35e+11,5165474,77.29121951,10,0.0021581,44.39438217,26.9,"Europe"
"932","Finland","FIN",2000,1.26e+11,5176209,77.46585366,10,0.0020681,45.99555556,27.1,"Europe"
"933","Finland","FIN",2001,1.29e+11,5188008,77.96585366,10,0.002017,45.67388884,27.3,"Europe"
"934","Finland","FIN",2002,1.4e+11,5200598,78.1195122,10,0.002059,46.74999996,27.5,"Europe"
"935","Finland","FIN",2012,2.57e+11,5413971,80.62682927,10,0.0015489,57.51111114,27.1,"Europe"
"936","Gabon","GAB",1960,141468977.6,499184,39.587,-7,3.04e-05,27.10127388,57.95,"Africa"
"937","Gabon","GAB",1961,167637907.4,504167,39.946,-7,3.1e-05,27.36878982,57.6,"Africa"
"938","Gabon","GAB",1962,182796536.5,509806,40.392,-7,2.93e-05,27.63630575,57.25,"Africa"
"939","Gabon","GAB",1963,154480244.2,516265,40.944,-7,3.74e-05,27.49426747,56.9,"Africa"
"940","Gabon","GAB",1964,215679855.3,523789,41.606,-7,3.6e-05,28.2535033,56.55,"Africa"
"941","Gabon","GAB",1965,226474285.6,532511,42.367,-7,3.53e-05,28.644586,56.2,"Africa"
"942","Gabon","GAB",1966,245849781.7,542557,43.204,-7,3.7e-05,29.36369427,55.85,"Africa"
"943","Gabon","GAB",1967,271543680.3,553823,44.082,-7,4.52e-05,29.88407646,55.5,"Africa"
"944","Gabon","GAB",1968,294468564.5,565873,44.966,-9,6.31e-05,30.84331204,55.15,"Africa"
"945","Gabon","GAB",1969,318124701,578108,45.842,-9,5.53e-05,31.33184711,54.8,"Africa"
"946","Gabon","GAB",1970,323802475.5,590118,46.698,-9,6.79e-05,32.58535025,54.45,"Africa"
"947","Gabon","GAB",1971,381687073.1,601731,47.535,-9,8.18e-05,33.05987248,54.1,"Africa"
"948","Gabon","GAB",1972,430508357.7,613123,48.363,-9,8.49e-05,33.233121,53.75,"Africa"
"949","Gabon","GAB",1973,722780701.1,624621,49.19,-9,9.57e-05,32.98789811,53.4,"Africa"
"950","Gabon","GAB",1974,1544216004,636696,50.018,-9,9.48e-05,33.41783436,53.05,"Africa"
"951","Gabon","GAB",1975,2157592937,649716,50.846,-9,0.0001163,34.43949054,52.7,"Africa"
"952","Gabon","GAB",1976,3009409971,663770,51.676,-9,0.000117,35.68917187,52.35,"Africa"
"953","Gabon","GAB",1977,2809349074,678774,52.51,-9,0.0001305,35.49872618,52,"Africa"
"954","Gabon","GAB",1978,2389479269,694732,53.344,-9,0.000145,37.6738853,51.65,"Africa"
"955","Gabon","GAB",1979,3030251116,711533,54.177,-9,0.000142,39.23057324,51.3,"Africa"
"956","Gabon","GAB",1980,4279637934,729159,55.014,-9,0.0001431,39.87388535,50.95,"Africa"
"957","Gabon","GAB",1981,3862269127,747587,55.864,-9,0.0001553,39.48216583,50.6,"Africa"
"958","Gabon","GAB",1982,3618007844,766855,56.722,-9,0.0001522,40.28280257,50.25,"Africa"
"959","Gabon","GAB",1983,3391275731,787013,57.574,-9,0.0001456,40.20573259,49.9,"Africa"
"960","Gabon","GAB",1984,3561451562,808083,58.398,-9,0.0001393,40.910828,49.55,"Africa"
"961","Gabon","GAB",1985,3339914759,830085,59.162,-9,0.0001384,40.96687898,49.2,"Africa"
"962","Gabon","GAB",1986,3403638194,853027,59.832,-9,0.0001649,41.07898078,48.85,"Africa"
"963","Gabon","GAB",1987,3281797039,876863,60.382,-9,0.0001581,41.47579619,48.5,"Africa"
"964","Gabon","GAB",1988,3834503378,901458,60.798,-9,0.0001596,41.5089171,48.15,"Africa"
"965","Gabon","GAB",1989,4186411457,926622,61.075,-9,0.0001807,41.44076427,47.8,"Africa"
"966","Gabon","GAB",1990,5952293766,952212,61.215,-6,0.0001615,42.28407654,47.45,"Africa"
"967","Gabon","GAB",1991,5402919957,978223,61.23,-4,0.0001918,42.82038227,47.1,"Africa"
"968","Gabon","GAB",1992,5592390849,1004676,61.152,-4,0.0001832,43.82727273,46.75,"Africa"
"969","Gabon","GAB",1993,4378645081,1031504,61.012,-4,0.0001968,43.95280904,46.4,"Africa"
"970","Gabon","GAB",1994,4190819314,1058663,60.832,-4,0.0001781,43.47921345,46.05,"Africa"
"971","Gabon","GAB",1995,4958845906,1086137,60.619,-4,0.0001914,44.22752804,45.7,"Africa"
"972","Gabon","GAB",1996,5694040337,1113994,60.372,-4,0.0001912,43.06404495,45.35,"Africa"
"973","Gabon","GAB",1997,5326816859,1142324,60.095,-4,0.0002136,43.12528088,45,"Africa"
"974","Gabon","GAB",1998,4483417120,1171224,59.804,-4,0.0001881,44.00505624,44.65,"Africa"
"975","Gabon","GAB",1999,4662992036,1200773,59.527,-4,0.0001883,44.39438217,44.3,"Africa"
"976","Gabon","GAB",2000,5067865321,1231122,59.302,-4,0.0001666,45.99555556,43.95,"Africa"
"977","Gabon","GAB",2001,5018874179,1262259,59.171,-4,0.0001673,45.67388884,43.6,"Africa"
"978","Gabon","GAB",2002,5310381151,1294409,59.154,-4,0.0001628,46.74999996,43.25,"Africa"
"979","Gabon","GAB",2012,17171447372,1756817,64.119,3,0.000186,57.51111114,39.75,"Africa"
"980","Ghana","GHA",1960,1217230038,6652287,45.844,-8,0.0006422,27.10127388,16.4,"Africa"
"981","Ghana","GHA",1961,1302674264,6866539,46.28,-8,0.0006947,27.36878982,17.1,"Africa"
"982","Ghana","GHA",1962,1382515590,7085464,46.697,-9,0.0006874,27.63630575,17.8,"Africa"
"983","Ghana","GHA",1963,1540797517,7303432,47.094,-9,0.0007524,27.49426747,18.5,"Africa"
"984","Ghana","GHA",1964,1731296119,7513289,47.47,-9,0.0008072,28.2535033,19.2,"Africa"
"985","Ghana","GHA",1965,2053462872,7710549,47.824,-9,0.0008229,28.644586,19.9,"Africa"
"986","Ghana","GHA",1966,2126300573,7890992,48.156,-7,0.0008422,29.36369427,20.6,"Africa"
"987","Ghana","GHA",1967,1747187539,8057444,48.469,-7,0.0008893,29.88407646,21.3,"Africa"
"988","Ghana","GHA",1968,1666910166,8221020,48.768,-7,0.0009799,30.84331204,22,"Africa"
"989","Ghana","GHA",1969,1962051319,8397347,49.056,-2,0.000938,31.33184711,22.7,"Africa"
"990","Ghana","GHA",1970,2215029450,8596983,49.339,3,0.0009481,32.58535025,23.4,"Africa"
"991","Ghana","GHA",1971,2417107708,8827273,49.623,3,0.0009508,33.05987248,24.1,"Africa"
"992","Ghana","GHA",1972,2112292945,9083573,49.911,-7,0.0009779,33.233121,24.8,"Africa"
"993","Ghana","GHA",1973,2465492958,9350111,50.204,-7,0.0009833,32.98789811,25.5,"Africa"
"994","Ghana","GHA",1974,2894409938,9604276,50.505,-7,0.000958,33.41783436,26.2,"Africa"
"995","Ghana","GHA",1975,2810106383,9831407,50.809,-7,0.0008769,34.43949054,26.9,"Africa"
"996","Ghana","GHA",1976,2765254237,10023472,51.11,-7,0.000897,35.68917187,27.6,"Africa"
"997","Ghana","GHA",1977,3189428571,10189890,51.405,-7,0.0008897,35.49872618,28.3,"Africa"
"998","Ghana","GHA",1978,3662478185,10354499,51.693,0,0.0008824,37.6738853,29,"Africa"
"999","Ghana","GHA",1979,4020227920,10550777,51.977,6,0.0008515,39.23057324,29.7,"Africa"
"1000","Ghana","GHA",1980,4445228216,10802028,52.268,6,0.0008436,39.87388535,30.4,"Africa"
"1001","Ghana","GHA",1981,4222441615,11117605,52.575,-7,0.0008626,39.48216583,31.1,"Africa"
"1002","Ghana","GHA",1982,4035994398,11488106,52.907,-7,0.000855,40.28280257,31.8,"Africa"
"1003","Ghana","GHA",1983,4057275043,11895125,53.272,-7,0.0008514,40.20573259,32.5,"Africa"
"1004","Ghana","GHA",1984,4412279843,12311158,53.67,-7,0.0008657,40.910828,33.2,"Africa"
"1005","Ghana","GHA",1985,4504342149,12716228,54.111,-7,0.0008721,40.96687898,33.9,"Africa"
"1006","Ghana","GHA",1986,5727602645,13104296,54.605,-7,0.0008304,41.07898078,34.6,"Africa"
"1007","Ghana","GHA",1987,5074829932,13481406,55.14,-7,0.0008393,41.47579619,35.3,"Africa"
"1008","Ghana","GHA",1988,5197840979,13854214,55.697,-7,0.0008758,41.5089171,36,"Africa"
"1009","Ghana","GHA",1989,5251764264,14233874,56.251,-7,0.0008911,41.44076427,36.8,"Africa"
"1010","Ghana","GHA",1990,5889174825,14628260,56.755,-7,0.0008521,42.28407654,37.6,"Africa"
"1011","Ghana","GHA",1991,6596546196,15039514,57.16,-4,0.0008793,42.82038227,38.4,"Africa"
"1012","Ghana","GHA",1992,6413901602,15463854,57.439,-1,0.0008908,43.82727273,38.64285714,"Africa"
"1013","Ghana","GHA",1993,5966255778,15896432,57.583,-1,0.0009176,43.95280904,38.88571429,"Africa"
"1014","Ghana","GHA",1994,5444560669,16330174,57.598,-1,0.0009527,43.47921345,39.12857143,"Africa"
"1015","Ghana","GHA",1995,6465137615,16760467,57.507,-1,0.0009699,44.22752804,39.37142857,"Africa"
"1016","Ghana","GHA",1996,6934984709,17185608,57.347,2,0.00098,43.06404495,39.61428571,"Africa"
"1017","Ghana","GHA",1997,6891308594,17608812,57.171,2,0.0009949,43.12528088,39.85714286,"Africa"
"1018","Ghana","GHA",1998,7480968858,18036494,57.032,2,0.0010227,44.00505624,40.1,"Africa"
"1019","Ghana","GHA",1999,7719354839,18477612,56.962,2,0.0010388,44.39438217,40.48571429,"Africa"
"1020","Ghana","GHA",2000,4983024408,18938762,56.994,2,0.0010198,45.99555556,40.87142857,"Africa"
"1021","Ghana","GHA",2001,5314909954,19421605,57.147,6,0.0010093,45.67388884,41.25714286,"Africa"
"1022","Ghana","GHA",2002,6166330136,19924522,57.41,6,0.0010577,46.74999996,41.64285714,"Africa"
"1023","Ghana","GHA",2012,41939728979,25733049,61.561,8,0.0012461,57.51111114,42.4,"Africa"
"1024","Greece","GRC",1960,4446528165,8331725,68.16390244,4,0.0026411,27.10127388,-1.6,"Europe"
"1025","Greece","GRC",1961,5016048786,8398050,68.54863415,4,0.0026485,27.36878982,-0.8,"Europe"
"1026","Greece","GRC",1962,5327573509,8448233,68.89226829,4,0.002518,27.63630575,-2.27e-13,"Europe"
"1027","Greece","GRC",1963,5949478035,8479625,69.18570732,4,0.0025761,27.49426747,0.8,"Europe"
